,score_1,score_2,score_3
MG25,0.11329594373895446,-0.6632903101304812,0.2502342057210125
MG26,-0.7382440389056697,-0.4060746037105929,0.6557331483179745
MG27,0.519206598278207,-0.2544780570897647,0.8590057050372488
MG28,-0.5490249438602648,-0.12267494736466134,0.40952662073789625
MG29,-0.6875614105035082,-0.14427052636029458,0.43640642766235693
MG2,0.658499548328372,0.9684753095358163,0.9272721336032239
MG30,-0.5227141911669797,-0.45312881315660647,0.46342843079064444
MG32,-1.0055115911759778,-0.015332159373598664,1.615238859640443
MG33,-0.914320968155363,-0.5953943348761763,1.10094857929134
MG34,0.06690215696570956,-0.3193176695512685,-0.29454143981598335
MG35,-0.12401107490257779,-0.5197477248530449,0.34295455285939713
MG36,0.6398533706393881,0.2228274259531151,0.5842715803560523
MG38,-0.5007554664913982,-0.5689007751260764,-0.32289862608977327
